year,bnf_code,bnf_name,atc_code,cat,type,total_items
2016,0302000K0BHAAAM,DuoResp Spiromax 160microg/dose / 4.5microg/dose dry pdr inh,R03AK07,Combi_1,DPI,379538
2025,0301020Q0BCAAAD,Braltus 10microgram inhalation pdr caps with Zonda inhaler,R03BB04,Anticholinergic,DPI,379044
2023,0302000C0BRABCA,Fostair NEXThaler 200microg/dose / 6microg/dose dry pdr inh,R03AK08,Combi_1,DPI,377340
2019,0301020S0BBAAAA,Seebri Breezhaler 44microgram inhalation pdr caps with dev,R03BB06,Anticholinergic,DPI,375511
2020,0302000N0BCAFBG,Seretide 250 Evohaler,R03AK06,Combi_1,MDI,367449
2025,0301020Q0BBADAE,Spiriva Respimat 2.5microg/dose inhalation soln refill cart,R03BB04,Anticholinergic,SMI,366984
2016,0302000C0AABXBX,Beclometasone 100microg/Formoterol 6microg/dose inh CFCfree,R03AK08,Combi_1,MDI,366830
2021,0302000N0BCAEBF,Seretide 125 Evohaler,R03AK06,Combi_1,MDI,366144
2022,0302000K0BDACAU,Symbicort 400/12 Turbohaler,R03AK07,Combi_1,DPI,365080
2017,0301020Q0AAAAAA,Tiotropium bromide 18microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,364982
2023,0302000K0BDAAAL,Symbicort 100/6 Turbohaler,R03AK07,Combi_1,DPI,363952
2017,0301020Q0BBACAC,Spiriva Respimat 2.5microg/dose inhalation soln,R03BB04,Anticholinergic,SMI,362147
2017,0302000N0AABGBG,Fluticasone 250mcg/dose / Salmeterol 25mcg/dose inh CFC free,R03AK06,Combi_1,MDI,362009
2017,0301020I0AAANAN,Ipratropium bromide 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,361689
2025,0302000C0BTACBF,Soprobec 100micrograms/dose inhaler,R03BA01,ICS,MDI,360064
2018,0302000N0BFABBG,Sirdupla 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,358857
2021,0301011R0BIAGBU,Salamol 100micrograms/dose Easi-Breathe inhaler,R03AC02,SABA,MDI,358669
2016,0302000K0AAAUAU,Budesonide 400mcg/dose /Formoterol 12mcg/dose dry powder inh,R03AK07,Combi_1,DPI,357862
2017,0302000K0AAAMAM,Budesonide 200mcg/dose / Formoterol 6mcg/dose dry powder inh,R03AK07,Combi_1,DPI,356718
2020,0302000N0BCACAZ,Seretide 500 Accuhaler,R03AK06,Combi_1,DPI,356376
2017,0301020Q0AAACAC,Tiotropium brom 2.5microg/dose soln for inhalation CFCfree,R03BB04,Anticholinergic,SMI,355334
2024,0302000V0BBAAAA,Relvar Ellipta 184microg/dose / 22microg/dose dry pdr inh,R03AK10,Combi_1,DPI,354085
2023,0302000V0BBAAAA,Relvar Ellipta 184microg/dose / 22microg/dose dry pdr inh,R03AK10,Combi_1,DPI,353735
2018,0301020Q0AAACAC,Tiotropium brom 2.5microg/dose soln for inhalation CFCfree,R03BB04,Anticholinergic,SMI,353375
2022,0302000N0BCAEBF,Seretide 125 Evohaler,R03AK06,Combi_1,MDI,349512
2017,0301011R0BIAFAP,Salamol 100micrograms/dose inhaler CFC free (Teva),R03AC02,SABA,MDI,349505
2024,0301020T0BBAAAA,Incruse Ellipta 55micrograms/dose dry powder inhaler,R03BB07,Anticholinergic,DPI,349258
2023,0301020Q0BBADAE,Spiriva Respimat 2.5microg/dose inhalation soln refill cart,R03BB04,Anticholinergic,SMI,349090
2016,0302000C0BJAABE,Qvar 50 inhaler,R03BA01,ICS,MDI,347936
2020,0302000K0BHABAU,DuoResp Spiromax 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,347610
2017,0302000N0AAAZAZ,Fluticasone propion 500mcg/Salmeterol 50mcg/dose dry pdr inh,R03AK06,Combi_1,DPI,346654
2020,0302000N0BCADBE,Seretide 50 Evohaler,R03AK06,Combi_1,MDI,345741
2017,0301011U0AAAHAH,Salmeterol 25micrograms/dose inhaler CFC free,R03AC12,LABA,MDI,345056
2017,0301020Q0BBABAB,Spiriva 18microgram inhalation powder capsules,R03BB04,Anticholinergic,DPI,344926
2019,0301011V0AABBBB,Terbutaline 500micrograms/dose dry powder inhaler,R03AC03,SABA,DPI,342285
2016,0302000N0BCABAY,Seretide 250 Accuhaler,R03AK06,Combi_1,DPI,341349
2017,0302000C0BRAABY,Fostair NEXThaler 100microg/dose / 6microg/dose dry pdr inh,R03AK08,Combi_1,DPI,341133
2016,0301020Q0AAACAC,Tiotropium brom 2.5microg/dose soln for inhalation CFCfree,R03BB04,Anticholinergic,SMI,338189
2016,0301011R0BIAFAP,Salamol 100micrograms/dose inhaler CFC free (Teva),R03AC02,SABA,MDI,337401
2022,0302000V0BBAAAA,Relvar Ellipta 184microg/dose / 22microg/dose dry pdr inh,R03AK10,Combi_1,DPI,336846
2021,0301011R0BWAABZ,Easyhaler Salbutamol sulfate 100micrograms/dose dry pdr inh,R03AC02,SABA,DPI,335527
2018,0302000N0BCADBE,Seretide 50 Evohaler,R03AK06,Combi_1,MDI,334639
2025,0302000Y0BBAAAA,Trixeo Aerosphere 5microg / 7.2microg / 160microg/dose inh,R03AL11,Combi_2,MDI,334627
2025,0302000C0BPACBV,Clenil Modulite 200micrograms/dose inhaler,R03BA01,ICS,MDI,334511
2017,0301020S0BBAAAA,Seebri Breezhaler 44microgram inhalation pdr caps with dev,R03BB06,Anticholinergic,DPI,331451
2024,0301011R0BEAHAQ,Ventolin 200micrograms/dose Accuhaler,R03AC02,SABA,DPI,331237
2023,0302000C0BJABBF,Qvar 100 inhaler,R03BA01,ICS,MDI,330205
2017,0302000C0AABXBX,Beclometasone 100microg/Formoterol 6microg/dose inh CFCfree,R03AK08,Combi_1,MDI,330026
2019,0302000N0BCADBE,Seretide 50 Evohaler,R03AK06,Combi_1,MDI,329188
2021,0302000N0BCAFBG,Seretide 250 Evohaler,R03AK06,Combi_1,MDI,328709
2017,0302000N0BFAABF,Sirdupla 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,328364
2017,0302000N0BCABAY,Seretide 250 Accuhaler,R03AK06,Combi_1,DPI,327285
2017,0302000C0BQABBZ,Fostair 200micrograms/dose / 6micrograms/dose inhaler,R03AK08,Combi_1,MDI,326583
2020,0301011V0AABBBB,Terbutaline 500micrograms/dose dry powder inhaler,R03AC03,SABA,DPI,326300
2017,0302000C0BJAABE,Qvar 50 inhaler,R03BA01,ICS,MDI,326163
2023,0302000K0BDACAU,Symbicort 400/12 Turbohaler,R03AK07,Combi_1,DPI,325133
2020,0301011R0BWAABZ,Easyhaler Salbutamol sulfate 100micrograms/dose dry pdr inh,R03AC02,SABA,DPI,324212
2022,0302000K0BDAAAL,Symbicort 100/6 Turbohaler,R03AK07,Combi_1,DPI,322851
2017,0302000N0AABFBF,Fluticasone 125mcg/dose / Salmeterol 25mcg/dose inh CFC free,R03AK06,Combi_1,MDI,322825
2019,0301020Q0AAACAC,Tiotropium brom 2.5microg/dose soln for inhalation CFCfree,R03BB04,Anticholinergic,SMI,321681
2020,0301020S0BBAAAA,Seebri Breezhaler 44microgram inhalation pdr caps with dev,R03BB06,Anticholinergic,DPI,319697
2018,0302000N0BFAABF,Sirdupla 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,319184
2023,0302000N0BCAEBF,Seretide 125 Evohaler,R03AK06,Combi_1,MDI,318947
2021,0302000N0BCADBE,Seretide 50 Evohaler,R03AK06,Combi_1,MDI,316360
2022,0302000N0BCADBE,Seretide 50 Evohaler,R03AK06,Combi_1,MDI,316115
2023,0301011R0BEAHAQ,Ventolin 200micrograms/dose Accuhaler,R03AC02,SABA,DPI,314379
2017,0302000N0BCADBE,Seretide 50 Evohaler,R03AK06,Combi_1,MDI,314283
2021,0301020Q0AAABAB,Tiotropium bromide 18microgram inhalation powder capsules,R03BB04,Anticholinergic,DPI,310893
2021,0302000V0BBAAAA,Relvar Ellipta 184microg/dose / 22microg/dose dry pdr inh,R03AK10,Combi_1,DPI,310854
2024,0302000AABBABAB,Trimbow 172microg/dose / 5microg/dose / 9microg/dose inh,R03AL09,Combi_2,MDI,310689
2016,0302000V0BBABAB,Relvar Ellipta 92microg/dose / 22microg/dose dry pdr inh,R03AK10,Combi_1,DPI,309299
2023,0302000N0BCADBE,Seretide 50 Evohaler,R03AK06,Combi_1,MDI,308373
2018,0302000C0BJAABE,Qvar 50 inhaler,R03BA01,ICS,MDI,304906
2021,0302000K0BHABAU,DuoResp Spiromax 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,303562
2023,0302000AABBACAC,Trimbow NEXThaler 88microg/5microg/9microg/dose dry pdr inh,R03AL09,Combi_2,DPI,303249
2020,0302000K0BDAAAL,Symbicort 100/6 Turbohaler,R03AK07,Combi_1,DPI,301466
2021,0302000K0BDAAAL,Symbicort 100/6 Turbohaler,R03AK07,Combi_1,DPI,299531
2018,0302000N0BCABAY,Seretide 250 Accuhaler,R03AK06,Combi_1,DPI,298929
2024,0302000N0BCAEBF,Seretide 125 Evohaler,R03AK06,Combi_1,MDI,298462
2025,0302000V0BBAAAA,Relvar Ellipta 184microg/dose / 22microg/dose dry pdr inh,R03AK10,Combi_1,DPI,298280
2022,0302000N0BCAFBG,Seretide 250 Evohaler,R03AK06,Combi_1,MDI,298093
2025,0301011R0BIAGBU,Salamol 100micrograms/dose Easi-Breathe inhaler,R03AC02,SABA,MDI,297745
2016,0302000K0BHABAU,DuoResp Spiromax 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,297692
2025,0301011R0AABUBU,Salbutamol 100micrograms/dose breath actuated inh CFC free,R03AC02,SABA,MDI,296883
2016,0302000N0AABEBE,Fluticasone 50microg / Salmeterol 25microg/dose inh CFC free,R03AK06,Combi_1,MDI,296459
2016,0301011R0BEAHAQ,Ventolin 200micrograms/dose Accuhaler,R03AC02,SABA,DPI,296262
2024,0302000N0BCADBE,Seretide 50 Evohaler,R03AK06,Combi_1,MDI,296191
2020,0302000C0BJAABE,Qvar 50 inhaler,R03BA01,ICS,MDI,294791
2024,0302000K0BDACAU,Symbicort 400/12 Turbohaler,R03AK07,Combi_1,DPI,293174
2024,0302000C0BJABBF,Qvar 100 inhaler,R03BA01,ICS,MDI,292921
2018,0301020I0AAANAN,Ipratropium bromide 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,292188
2021,0302000N0BCACAZ,Seretide 500 Accuhaler,R03AK06,Combi_1,DPI,291978
2019,0301011R0BWAABZ,Easyhaler Salbutamol sulfate 100micrograms/dose dry pdr inh,R03AC02,SABA,DPI,291758
2016,0302000N0BFABBG,Sirdupla 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,291398
2022,0301020Q0BBADAE,Spiriva Respimat 2.5microg/dose inhalation soln refill cart,R03BB04,Anticholinergic,SMI,291314
2018,0301020Q0BBABAB,Spiriva 18microgram inhalation powder capsules,R03BB04,Anticholinergic,DPI,288481
2025,0302000C0BUABBZ,Luforbec 200micrograms/dose / 6micrograms/dose inhaler,R03AK08,Combi_1,MDI,285799
2020,0302000V0BBAAAA,Relvar Ellipta 184microg/dose / 22microg/dose dry pdr inh,R03AK10,Combi_1,DPI,284309
2017,0301040W0BBAAAA,Anoro Ellipta 55microg/dose / 22microg/dose dry pdr inh,R03AL03,Combi_2,DPI,282226
2022,0302000C0BRABCA,Fostair NEXThaler 200microg/dose / 6microg/dose dry pdr inh,R03AK08,Combi_1,DPI,282114
2023,0302000C0BTACBF,Soprobec 100micrograms/dose inhaler,R03BA01,ICS,MDI,281596
2017,0301011R0BEAHAQ,Ventolin 200micrograms/dose Accuhaler,R03AC02,SABA,DPI,280670
2025,0301011R0BEAHAQ,Ventolin 200micrograms/dose Accuhaler,R03AC02,SABA,DPI,280506
2019,0302000C0BJAABE,Qvar 50 inhaler,R03BA01,ICS,MDI,279710
2019,0302000N0BFABBG,Sirdupla 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,278760
2025,0301020T0BBAAAA,Incruse Ellipta 55micrograms/dose dry powder inhaler,R03BB07,Anticholinergic,DPI,278429
2021,0301011V0AABBBB,Terbutaline 500micrograms/dose dry powder inhaler,R03AC03,SABA,DPI,276606
2016,0302000N0BCADBE,Seretide 50 Evohaler,R03AK06,Combi_1,MDI,275835
2016,0301020Q0BBABAB,Spiriva 18microgram inhalation powder capsules,R03BB04,Anticholinergic,DPI,272570
2020,0301020Q0AAACAC,Tiotropium brom 2.5microg/dose soln for inhalation CFCfree,R03BB04,Anticholinergic,SMI,272320
2018,0302000C0AABXBX,Beclometasone 100microg/Formoterol 6microg/dose inh CFCfree,R03AK08,Combi_1,MDI,271117
2022,0302000K0BHABAU,DuoResp Spiromax 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,266646
2018,0301011R0BEAHAQ,Ventolin 200micrograms/dose Accuhaler,R03AC02,SABA,DPI,265052
2019,0302000N0BFAABF,Sirdupla 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,264191
2018,0301020R0BBAAAA,Eklira 322micrograms/dose Genuair,R03BB05,Anticholinergic,DPI,263634
2019,0302000N0BCABAY,Seretide 250 Accuhaler,R03AK06,Combi_1,DPI,262675
2018,0301011R0BWAABZ,Easyhaler Salbutamol sulfate 100micrograms/dose dry pdr inh,R03AC02,SABA,DPI,262231
2023,0302000N0BCAFBG,Seretide 250 Evohaler,R03AK06,Combi_1,MDI,261642
2020,0301040Y0BBAAAA,Ultibro Breezhaler 85microg/43microg pdr caps with dev,R03AL04,Combi_2,DPI,261367
2021,0301020S0BBAAAA,Seebri Breezhaler 44microgram inhalation pdr caps with dev,R03BB06,Anticholinergic,DPI,261108
2019,0302000K0BDAAAL,Symbicort 100/6 Turbohaler,R03AK07,Combi_1,DPI,259682
2022,0301011R0BEAHAQ,Ventolin 200micrograms/dose Accuhaler,R03AC02,SABA,DPI,258240
2020,0301011R0BEAHAQ,Ventolin 200micrograms/dose Accuhaler,R03AC02,SABA,DPI,256903
2020,0302000N0BDAABJ,Flutiform 125micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,256759
2019,0301011R0BEAHAQ,Ventolin 200micrograms/dose Accuhaler,R03AC02,SABA,DPI,255964
2020,0302000N0BCABAY,Seretide 250 Accuhaler,R03AK06,Combi_1,DPI,253554
2017,0301020R0BBAAAA,Eklira 322micrograms/dose Genuair,R03BB05,Anticholinergic,DPI,251911
2022,0301011V0AABBBB,Terbutaline 500micrograms/dose dry powder inhaler,R03AC03,SABA,DPI,251791
2024,0302000K0BIABAM,Fobumix Easyhaler 160microg / 4.5microg/dose dry pdr inh,R03AK07,Combi_1,DPI,250790
2016,0301020S0BBAAAA,Seebri Breezhaler 44microgram inhalation pdr caps with dev,R03BB06,Anticholinergic,DPI,250601
2021,0301040Y0BBAAAA,Ultibro Breezhaler 85microg/43microg pdr caps with dev,R03AL04,Combi_2,DPI,250526
2018,0301011U0AAAHAH,Salmeterol 25micrograms/dose inhaler CFC free,R03AC12,LABA,MDI,247461
2019,0301040Y0BBAAAA,Ultibro Breezhaler 85microg/43microg pdr caps with dev,R03AL04,Combi_2,DPI,246120
2018,0302000K0AAAMAM,Budesonide 200mcg/dose / Formoterol 6mcg/dose dry powder inh,R03AK07,Combi_1,DPI,245994
2024,0302000C0BUABBZ,Luforbec 200micrograms/dose / 6micrograms/dose inhaler,R03AK08,Combi_1,MDI,243034
2018,0302000K0BDAAAL,Symbicort 100/6 Turbohaler,R03AK07,Combi_1,DPI,242029
2018,0302000N0BDAABJ,Flutiform 125micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,241480
2019,0302000N0BDAABJ,Flutiform 125micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,240862
2025,0302000N0BCADBE,Seretide 50 Evohaler,R03AK06,Combi_1,MDI,240414
2021,0302000N0BDAABJ,Flutiform 125micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,238571
2021,0302000C0BJAABE,Qvar 50 inhaler,R03BA01,ICS,MDI,238436
2016,0302000N0BFAABF,Sirdupla 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,236518
2021,0301011R0BEAHAQ,Ventolin 200micrograms/dose Accuhaler,R03AC02,SABA,DPI,235159
2022,0302000N0BCACAZ,Seretide 500 Accuhaler,R03AK06,Combi_1,DPI,235055
2017,0301011R0BWAABZ,Easyhaler Salbutamol sulfate 100micrograms/dose dry pdr inh,R03AC02,SABA,DPI,235043
2022,0301040Y0BBAAAA,Ultibro Breezhaler 85microg/43microg pdr caps with dev,R03AL04,Combi_2,DPI,234753
2025,0302000N0BCAEBF,Seretide 125 Evohaler,R03AK06,Combi_1,MDI,234600
2019,0301020I0AAANAN,Ipratropium bromide 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,234340
2025,0302000K0BDACAU,Symbicort 400/12 Turbohaler,R03AK07,Combi_1,DPI,234004
2020,0302000N0BFAABF,Sirdupla 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,231950
2019,0301020R0BBAAAA,Eklira 322micrograms/dose Genuair,R03BB05,Anticholinergic,DPI,231335
2023,0302000K0BHABAU,DuoResp Spiromax 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,231014
2024,0302000Y0BBAAAA,Trixeo Aerosphere 5microg / 7.2microg / 160microg/dose inh,R03AL11,Combi_2,MDI,230882
2020,0302000N0BFABBG,Sirdupla 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,229274
2019,0301020Q0BBABAB,Spiriva 18microgram inhalation powder capsules,R03BB04,Anticholinergic,DPI,229052
2021,0302000C0BRABCA,Fostair NEXThaler 200microg/dose / 6microg/dose dry pdr inh,R03AK08,Combi_1,DPI,228124
2024,0302000N0BCAFBG,Seretide 250 Evohaler,R03AK06,Combi_1,MDI,227754
2021,0302000N0BCABAY,Seretide 250 Accuhaler,R03AK06,Combi_1,DPI,227055
2021,0301020Q0AAACAC,Tiotropium brom 2.5microg/dose soln for inhalation CFCfree,R03BB04,Anticholinergic,SMI,226639
2019,0302000C0AABXBX,Beclometasone 100microg/Formoterol 6microg/dose inh CFCfree,R03AK08,Combi_1,MDI,226361
2020,0301040X0BBAAAA,Spiolto Respimat 2.5microg/dose/2.5microg/dose soln,R03AL06,Combi_2,SMI,224938
2021,0301040X0BBAAAA,Spiolto Respimat 2.5microg/dose/2.5microg/dose soln,R03AL06,Combi_2,SMI,221551
2019,0302000V0BBAAAA,Relvar Ellipta 184microg/dose / 22microg/dose dry pdr inh,R03AK10,Combi_1,DPI,220771
2017,0302000N0BDAABJ,Flutiform 125micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,219463
2022,0302000N0BDAABJ,Flutiform 125micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,218952
2022,0302000C0BTACBF,Soprobec 100micrograms/dose inhaler,R03BA01,ICS,MDI,218337
2017,0302000K0BDAAAL,Symbicort 100/6 Turbohaler,R03AK07,Combi_1,DPI,217903
2022,0301020Q0AAABAB,Tiotropium bromide 18microgram inhalation powder capsules,R03BB04,Anticholinergic,DPI,217246
2018,0301020Q0AAAAAA,Tiotropium bromide 18microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,216899
2016,0301020Q0BBACAC,Spiriva Respimat 2.5microg/dose inhalation soln,R03BB04,Anticholinergic,SMI,216862
2023,0301011V0AABBBB,Terbutaline 500micrograms/dose dry powder inhaler,R03AC03,SABA,DPI,216612
2016,0302000N0AAAYAY,Fluticasone propionate 250microg/Salmeterol 50microg/dose,R03AK06,Combi_1,DPI,216517
2022,0301040X0BBAAAA,Spiolto Respimat 2.5microg/dose/2.5microg/dose soln,R03AL06,Combi_2,SMI,215551
2025,0302000C0BJABBF,Qvar 100 inhaler,R03BA01,ICS,MDI,213831
2018,0302000N0AABGBG,Fluticasone 250mcg/dose / Salmeterol 25mcg/dose inh CFC free,R03AK06,Combi_1,MDI,213672
2017,0302000N0AABEBE,Fluticasone 50microg / Salmeterol 25microg/dose inh CFC free,R03AK06,Combi_1,MDI,212856
2020,0302000C0BRABCA,Fostair NEXThaler 200microg/dose / 6microg/dose dry pdr inh,R03AK08,Combi_1,DPI,212686
2023,0301040Y0BBAAAA,Ultibro Breezhaler 85microg/43microg pdr caps with dev,R03AL04,Combi_2,DPI,211916
2022,0302000C0BJAABE,Qvar 50 inhaler,R03BA01,ICS,MDI,211678
2018,0301040Y0BBAAAA,Ultibro Breezhaler 85microg/43microg pdr caps with dev,R03AL04,Combi_2,DPI,211101
2023,0301040X0BBAAAA,Spiolto Respimat 2.5microg/dose/2.5microg/dose soln,R03AL06,Combi_2,SMI,210263
2022,0301020S0BBAAAA,Seebri Breezhaler 44microgram inhalation pdr caps with dev,R03BB06,Anticholinergic,DPI,209431
2017,0302000K0AAAUAU,Budesonide 400mcg/dose /Formoterol 12mcg/dose dry powder inh,R03AK07,Combi_1,DPI,208613
2022,0302000N0BCABAY,Seretide 250 Accuhaler,R03AK06,Combi_1,DPI,208337
2020,0302000C0AABXBX,Beclometasone 100microg/Formoterol 6microg/dose inh CFCfree,R03AK08,Combi_1,MDI,206647
2018,0302000N0BDABBK,Flutiform 250micrograms/dose / 10micrograms/dose inhaler,R03AK11,Combi_1,MDI,205668
2024,0301040X0BBAAAA,Spiolto Respimat 2.5microg/dose/2.5microg/dose soln,R03AL06,Combi_2,SMI,205293
2020,0301020R0BBAAAA,Eklira 322micrograms/dose Genuair,R03BB05,Anticholinergic,DPI,200833
2024,0302000K0BHABAU,DuoResp Spiromax 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,199251
2018,0302000N0AABFBF,Fluticasone 125mcg/dose / Salmeterol 25mcg/dose inh CFC free,R03AK06,Combi_1,MDI,198737
2016,0301020R0BBAAAA,Eklira 322micrograms/dose Genuair,R03BB05,Anticholinergic,DPI,198558
2017,0302000N0BDABBK,Flutiform 250micrograms/dose / 10micrograms/dose inhaler,R03AK11,Combi_1,MDI,198361
2020,0302000N0BDABBK,Flutiform 250micrograms/dose / 10micrograms/dose inhaler,R03AK11,Combi_1,MDI,198108
2016,0301011R0BWAABZ,Easyhaler Salbutamol sulfate 100micrograms/dose dry pdr inh,R03AC02,SABA,DPI,197968
2019,0301040X0BBAAAA,Spiolto Respimat 2.5microg/dose/2.5microg/dose soln,R03AL06,Combi_2,SMI,197635
2016,0301020T0BBAAAA,Incruse Ellipta 55micrograms/dose dry powder inhaler,R03BB07,Anticholinergic,DPI,197009
2021,0302000N0BFAABF,Sirdupla 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,196126
2021,0301020Q0BBADAE,Spiriva Respimat 2.5microg/dose inhalation soln refill cart,R03BB04,Anticholinergic,SMI,195971
2019,0302000N0BDABBK,Flutiform 250micrograms/dose / 10micrograms/dose inhaler,R03AK11,Combi_1,MDI,195841
2018,0302000AABBAAAA,Trimbow 87microg/dose / 5microg/dose / 9microg/dose inh,R03AL09,Combi_2,MDI,195747
2016,0302000K0BDAAAL,Symbicort 100/6 Turbohaler,R03AK07,Combi_1,DPI,193786
2023,0302000N0BCABAY,Seretide 250 Accuhaler,R03AK06,Combi_1,DPI,193195
2019,0301011U0AAAHAH,Salmeterol 25micrograms/dose inhaler CFC free,R03AC12,LABA,MDI,193067
2020,0301020Q0BBABAB,Spiriva 18microgram inhalation powder capsules,R03BB04,Anticholinergic,DPI,191987
2021,0302000N0BFABBG,Sirdupla 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,191847
2020,0301020I0AAANAN,Ipratropium bromide 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,191666
2024,0301040Y0BBAAAA,Ultibro Breezhaler 85microg/43microg pdr caps with dev,R03AL04,Combi_2,DPI,190249
2023,0302000N0BCACAZ,Seretide 500 Accuhaler,R03AK06,Combi_1,DPI,189716
2018,0302000N0AAAZAZ,Fluticasone propion 500mcg/Salmeterol 50mcg/dose dry pdr inh,R03AK06,Combi_1,DPI,188953
2024,0301011V0AABBBB,Terbutaline 500micrograms/dose dry powder inhaler,R03AC03,SABA,DPI,188746
2022,0301020Q0AAACAC,Tiotropium brom 2.5microg/dose soln for inhalation CFCfree,R03BB04,Anticholinergic,SMI,188653
2023,0302000N0BDAABJ,Flutiform 125micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,186677
2021,0302000N0BDABBK,Flutiform 250micrograms/dose / 10micrograms/dose inhaler,R03AK11,Combi_1,MDI,186560
2019,0302000K0AAAMAM,Budesonide 200mcg/dose / Formoterol 6mcg/dose dry powder inh,R03AK07,Combi_1,DPI,186383
2016,0302000N0BDAABJ,Flutiform 125micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,184894
2016,0302000C0BRAABY,Fostair NEXThaler 100microg/dose / 6microg/dose dry pdr inh,R03AK08,Combi_1,DPI,184802
2021,0302000C0AABXBX,Beclometasone 100microg/Formoterol 6microg/dose inh CFCfree,R03AK08,Combi_1,MDI,182454
2023,0302000K0BIABAM,Fobumix Easyhaler 160microg / 4.5microg/dose dry pdr inh,R03AK07,Combi_1,DPI,180942
2023,0302000C0BJAABE,Qvar 50 inhaler,R03BA01,ICS,MDI,180688
2016,0302000N0BDABBK,Flutiform 250micrograms/dose / 10micrograms/dose inhaler,R03AK11,Combi_1,MDI,180501
2025,0302000N0BCAFBG,Seretide 250 Evohaler,R03AK06,Combi_1,MDI,179788
2025,0301040X0BBAAAA,Spiolto Respimat 2.5microg/dose/2.5microg/dose soln,R03AL06,Combi_2,SMI,176868
2024,0302000N0BCABAY,Seretide 250 Accuhaler,R03AK06,Combi_1,DPI,174507
2020,0301040V0BBAAAA,Duaklir 340micrograms/dose / 12micrograms/dose Genuair,R03AL05,Combi_2,DPI,174058
2025,0302000C0BWAABX,Bibecfo 100micrograms/dose / 6micrograms/dose inhaler,R03AK08,Combi_1,MDI,173651
2019,0302000C0BRABCA,Fostair NEXThaler 200microg/dose / 6microg/dose dry pdr inh,R03AK08,Combi_1,DPI,172172
2022,0302000N0BDABBK,Flutiform 250micrograms/dose / 10micrograms/dose inhaler,R03AK11,Combi_1,MDI,171616
2022,0302000N0BFAABF,Sirdupla 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,169741
2019,0301040V0BBAAAA,Duaklir 340micrograms/dose / 12micrograms/dose Genuair,R03AL05,Combi_2,DPI,169007
2021,0301040V0BBAAAA,Duaklir 340micrograms/dose / 12micrograms/dose Genuair,R03AL05,Combi_2,DPI,168417
2021,0302000C0BTACBF,Soprobec 100micrograms/dose inhaler,R03BA01,ICS,MDI,168178
2021,0301020R0BBAAAA,Eklira 322micrograms/dose Genuair,R03BB05,Anticholinergic,DPI,167854
2018,0302000V0BBAAAA,Relvar Ellipta 184microg/dose / 22microg/dose dry pdr inh,R03AK10,Combi_1,DPI,166225
2023,0301020S0BBAAAA,Seebri Breezhaler 44microgram inhalation pdr caps with dev,R03BB06,Anticholinergic,DPI,166079
2022,0302000C0AABXBX,Beclometasone 100microg/Formoterol 6microg/dose inh CFCfree,R03AK08,Combi_1,MDI,165054
